id,name,rank,city_id,image
1766,Joan B Kroc School Of Peace Studies At The University Of San Diego,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90014_main.png"
1767,Ventspils University Of Applied Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/126521_VeA_logo.png"
1768,University Of The Thai Chamber Of Commerce,NULL,781.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90987_thumb.jpg"
1769,Wu Vienna University Of Economics And Business,NULL,48.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/134625_Logo_WU_Vienna.jpg"
1770,American Public University System American Military University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145345_americanpublic.jpeg"
1771,Esami Business School,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97489_thumb.gif"
1772,European Master In Building Information Modeling,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148757_download.png"
1773,Politecnico Di Milano Master School Flli Pesenti,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/112618_ScreenShot2019-03-22at6.18.38PM.png"
1774,Structuralia,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150630_LOGOStructuralia-principal-sin-subtitulo-png2.png"
1775,Glasgow Caledonian University The School Of Computing Engineering And Built Environment,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96192_thumb.jpg"
1776,Viufa Del Mar University,NULL,NULL,NULL
1777,Gubkin Russian State University Of Oil Gas,NULL,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145201_Logo_Gubkin_University_0.png"
1778,Nottingham Trent University Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/170360_NTU_Primary_logo.jpg"
1779,University Of Bolton Academic Centre U Ras Al Khaimah,NULL,NULL,NULL
1780,Kalashnikov Izhevsk State Technical University,NULL,641.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145339_download.jpg"
1781,Manipal University Dubai,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95139_thumb.jpg"
1782,University Of Zilina U Faculty Of Civil Engineering,NULL,NULL,NULL
1783,Leeds Beckett University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/120162_logo-purple---stacked-centre-aligned.png"
1784,Manhattan College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139303_manhattancollegelogo.png"
1785,Fumec University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156676_FUMEC.png"
1786,Todor Kableshkov University Of Transport,NULL,100.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162812_unnamed.png"
1787,East Carolina University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144823_download43.jpg"
1788,Middle East College,NULL,579.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139658_middleeastcollegelogo.jpeg"
1789,University Of Birmingham College Of Engineering And Physical Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151289_CollegeofEPSLock-upLandscapeFullColour.png"
1790,Ubc Prism Lab,NULL,118.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172984_172715_logo2.jpeg"
1791,National Central University,521,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94090_thumb.png"
1792,Kielce University Of Technology,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159688_Politechnika_swietokrzyska_logo.png"
1793,University Of The Isthmus,NULL,276.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148914_istmo.png"
1794,Rudny Industrial Institute,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145114_Rudny-Industrial-Institute-logo.jpg"
1795,North Dakota State University U Department Of Construction Management And Engineering,NULL,NULL,NULL
1796,Lebanese International University,701,443.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108199_thumb.jpg"
1797,Polzunov Altai State Technical University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161754_Polzunov.jpeg"
1798,University Of Genoa Universitue Degli Studi Di Genova,NULL,394.0,NULL
1799,Louisiana State University Lsu,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151143_LSU.png"
1800,Pontificia Universidad Catuflica De Chile,NULL,NULL,NULL
1801,Oslo Metropolitan University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/171801_Capturadepantalla2021-11-04alas9.27.08.png"
1802,Technical University Of Civil Engineering Bucharest,NULL,632.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94998_thumb.png"
1803,Rostov State Transport University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159306_bedff40d0c562d4adb1647f9f8ef7636e4b86b49.jpg"
1804,University Of The West Of England Bristol,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97420_thumb.jpg"
1805,University Corporation Of The Coast,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150169_costa.png"
1806,Perm State Agrotechnological University,NULL,661.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157229_pgtau_logo_en.png"
1807,Uptodate Fashion Academy,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90358_thumb.jpg"
1808,Escuela Unidad Editorial,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/129103_Escuela-de-Unidad-Editorial-logo-200px-retina.png"
1809,Emotion,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97516_thumb.png"
1810,Olsztyuska Szkoua Wyucsza,NULL,NULL,NULL
1811,Vistula University,NULL,618.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/112258_afib-logo-header-en.png"
1812,Technological University Of Mixteca,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149839_mixteca.jpeg"
1813,Hmkw,NULL,246.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91710_thumb.jpg"
1814,University Of Art And Design Lausanne Ecal,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150436_lausanne.jpeg"
1815,Syracuse University School Of Education,651,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97066_thumb.jpg"
1816,Mediterranean College Athens,NULL,261.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95634_thumb.jpg"
1817,Ied U Istituto Europeo Di Design Torino,NULL,408.0,NULL
1818,Oklahoma State University College Of Education And Human Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147675_osu.jpg"
1819,College For Creative Studies,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152309_ccs.jpg"
1820,Jannette Klein Universidad,NULL,503.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167707_Capturadepantalla2021-08-16alas13.23.18.png"
1821,Atlantic University College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165870_Capturadepantalla2021-06-30alas15.22.43.png"
1822,Pensacola Christian College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145997_download.png"
1823,Moldova Technical University,NULL,522.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156927_utm-logo.png"
1824,School Of Art And Design Of Andalucia Esada,NULL,735.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152998_Esada.jpeg"
1825,Hunan University,571,168.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91456_thumb.jpg"
1826,Fhnw Academy Of Art And Design Visual Communication Institute,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150696_Logo_FHNW_HGK_masterstudies_850x450px.jpg"
1827,Luuccole De Design Nantes Atlantique,NULL,338.0,NULL
1828,Nagaoka Institute Of Design,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148877_11038394_808618955879667_4827980806361691910_n.png"
1829,Wings Wismar University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/135130_logo_basic_wings-professional-studies_blue.png"
1830,Oslo Met University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139792_oslomet.jpg"
1831,Bau Escuela Superior De Diseufo Barcelona,NULL,725.0,NULL
1832,University Of Borues,NULL,NULL,NULL
1833,Ural State Mining University,NULL,682.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162097_ural.gif"
1834,Iade,NULL,624.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/130941_logo_IADE_Faculdade-de-Design-Tecnologia-e-Comunicacao-da-Universidade-Europeia.jpg"
1835,Ntnu In Uclesund,NULL,566.0,NULL
1836,Rose Bruford College Of Theatre And Performance,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/118134_LargeRBLogo.jpg"
1837,Harbin Engineering University Heu,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90402_thumb.jpg"
1838,Designskolen Kolding,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91427_thumb.jpg"
1839,Luuccole De Design Nantes Atlantique,NULL,66.0,NULL
1840,Scuola Italiana Design Sid,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90633_thumb.jpg"
1841,Institute Of University Studies,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149921_PuertoRico.png"
1842,Imt Nord Europe,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168479_IMT_Nord_Europe_-1.jpg"
1843,University Of Applied Sciences Upper Austria,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93495_thumb.jpg"
1844,Escuela Superior De Diseufo De Aragufn,NULL,NULL,NULL
1845,Abadir Accademia Di Design E Comunicazione Visiva,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168090_ABADIR_Logorossoenero.png"
1846,London School Of Design And Marketing Es,NULL,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96835_thumb.png"
1847,Federal University Of Santa Catarina,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156818_SantaCatarina.jpeg"
1848,Autonomous University Of Manizales Universidad Autufnoma De Manizales Uam,NULL,NULL,NULL
1849,Mcneese State University Burton,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152034_OIP7.jfif"
1850,Umeue Institute Of Design Umeue University,NULL,NULL,NULL
1851,Udmurt State University,NULL,641.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161007_udmurt-state-university-izhevsk-russia.jpg"
1852,The Florence Institute Of Design International,451,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95268_thumb.jpg"
1853,Lci Barcelona,NULL,725.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/116246_LCI-Barcelona-logo.png"
1854,Luuccole De Design Nantes Atlantique,NULL,162.0,NULL
1855,University Corporation Of Research And Development,NULL,171.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150288_UDI.png"
1856,Oxford Brookes University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/171408_171369_brookes_logo_charcoal_rgb.jpg"
1857,Universal College Of Learning,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154005_ucol.png"
1858,Carnegie Mellon University School Of Design,53,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140289_carnegiemellondesign.jpeg"
1859,Universitarie Corporation Uniremington,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168386_Capturadepantalla2021-08-31alas8.53.38.png"
1860,Euclid Euclid University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95889_thumb.jpg"
1861,Luuccole De Design Nantes Atlantique,NULL,233.0,NULL
1862,Accademia Del Lusso,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90850_thumb.jpg"
1863,Engineering And Industrial Development Centre Centro De Ingenierueda Y Desarrollo Industrial Cidesi,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166990_Capturadepantalla2021-07-27alas9.25.00.png"
1864,Iaad Istituto Darte Applicata E Design,NULL,408.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93268_thumb.jpg"
1865,Luleue University Of Technology Department Of Computer Science Electrical And Space Engineering,NULL,NULL,NULL
1866,Uccole Intuitlab,NULL,235.0,NULL
1867,East London University,801,713.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94936_thumb.png"
1868,Universidad Ceu Cardenal Herrera,NULL,752.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94996_thumb.gif"
1869,Yale University,14,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140401_yale.png"
1870,Korea Advanced Institute Of Science And Technology Kaist,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/164167_kaist.png"
1871,Berlin International University Of Applied Sciences,NULL,246.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97411_thumb.jpg"
1872,Edith Cowan University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/129049_ECU_AUS_logo_C1.png"
1873,University Of Baltimore,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144962_ub-logo-big.svg"
1874,Haute Future Fashion Academy,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94054_thumb.jpg"
1875,Cyprus University Of Technology,NULL,186.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147695_ciim-logo.jpg"
1876,New Mexico Highlands University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150272_H_Mark_RBGhi-res.jpg"
1877,Georgian Technical University,NULL,244.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95959_thumb.jpg"
1878,Kazakhrussian International University,NULL,430.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161796_logo.png"
1879,Terrassa School Of Industrial Aerospace And Audiovisual Engineering Eseiaat,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153001_UPC.png"
1880,Hochschule Kaiserslautern University Of Applied Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94641_thumb.jpg"
1881,Accademia Di Belle Arti Aldo Galli Ied Network,NULL,393.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/126660_Logo-Galli.png"
1882,Universitue De Nantes,NULL,233.0,NULL
1883,Miet National Research University Of Electronic Technology,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157516_download1.jpg"
1884,University Of Bayreuth,521,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153129_Capture.JPG"
1885,Sapporo City University,NULL,425.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163665_Sapporo.png"
1886,Wacademy,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149877_logo.png"
1887,Northwestern University Master Of Product Design And Development Management,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96399_thumb.png"
1888,Loughborough University,231,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96541_thumb.png"
1889,Hanbat National University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161200_Hanbat.jpeg"
1890,Texas Am University Commerce College Of Humanities Social Sciences Arts,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140386_texasamhumanities.png"
1891,Olivet University,NULL,NULL,NULL
1892,Sabanci University,541,809.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93089_thumb.png"
1893,National College Of Art And Design,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154898_UNA.png"
1894,Esmac Uccole Supuerieure Des Muetiers Des Arts Appliquues Et De La Culture,NULL,NULL,NULL
1895,Moscow Technological University Mirea,NULL,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161723_MIREA.png"
1896,London School Of Design And Marketing,NULL,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96833_thumb.png"
1897,Maranello Design Academy,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/118276_LOGOWEBNEW-02.jpg"
1898,Indonesian Computer University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143687_logo_unikom.png"
1899,Ecole Superieure Du Bois,NULL,233.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/130549_LogoESB_LongSignat_Q.PNG"
1900,University Of Southern California Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145672_Main-USC-Viterbi-Logo-480x160-1.png"
1901,Hyper Island,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93066_thumb.jpg"
1902,Universitue De Technologie Compiuegne Utc,NULL,NULL,NULL
1903,Luuccole De Design Nantes Atlantique,NULL,94.0,NULL
1904,Supsi,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144680_95138_thumb.png"
1905,Wacademy,NULL,405.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149877_logo.png"
1906,Kumoh National Institute Of Technology,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161074_kumo.jpeg"
1907,York University School Of The Arts Media Performance Design,NULL,136.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144208_YorkUlogo.png"
1908,Esmod Moscow,NULL,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161722_esmod.png"
1909,International Technological University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146872_download-2020-12-03T035135.306.png"
1910,University Of Edinburgh Edinburgh Futures Institute,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/171227_PGiqBmCr_400x400.jpg"
1911,Southern Taiwan University Of Science And Technology,NULL,776.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93542_thumb.png"
1912,University Of Nantes Universitue De Nantes,NULL,233.0,NULL
1913,Warren Wilson College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151639_warrenwilson.jpg"
1914,Herbert Fletcher University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165502_Herbert.jpeg"
1915,Accademia Costume Moda,NULL,405.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94867_thumb.jpg"
1916,Asian University Thailand,NULL,781.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90515_thumb.jpg"
1917,Polytechnic Institute Of Cavado And Ave Instituto Polituecnico Do Cavado E Ave,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155725_Cavado.png"
1918,University Of Bergen,199,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/171700_Capturadepantalla2021-11-03alas9.31.54.png"
1919,Luecole Multimuedia,NULL,NULL,NULL
1920,Eit Digital Master School,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/114432_MasterSchoolLogo.jpg"
1921,Hec Montrueal,NULL,123.0,NULL
1922,Limerick Institute Of Technology,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141784_image019.jpg"
1923,Mediadesign Hochschule,NULL,246.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152531_152070_MDH_english-01.png"
1924,Vermont College Of Fine Arts,NULL,230.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144801_logo4.svg"
1925,London School Of Design And Marketing Pt,NULL,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96836_thumb.png"
1926,Universidad Autufnoma De Ciudad Juuerez,NULL,NULL,NULL
1927,Duke Kunshan University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94927_thumb.png"
1928,Universidad Austral,400,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145471_download.png"
1929,Australian National University College Of Business And Economics,27,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154111_anu.png"
