name,image_url
SUNY Old Westbury School of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150883_sunnyoldwestbury.jpg"
University of Tulsa College of Business Administration,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91209_thumb.jpg"
University Of Bern,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160735_u.bern.png"
Reformed University Corporation (Corporación Universitaria Reformada (CUR)) Colombia,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156930_Reformada.png"
Koc University - Istanbul Turkey,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90334_thumb.png"
Wentworth Institute WIN,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149043_wentworth-logo-300x221.png"
Türkisch-Deutsche Universität,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162215_tdu.png"
Christian Brothers University School of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146536_cbu.jpg"
Cultural and Educational Omnium (Omnium Cultural y Educacional),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166806_Capturadepantalla2021-07-22alas13.35.33.png"
Chicago State University College of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152335_chicagostate.jpg"
University Of New South Wales Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154165_g3owQBqa64OqDD2g.jpg"
European Business University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151229_EBU_Logo4_thumb.png"
Guadalajara College of Public Accountants  (Colegio de Contadores Públicos de Guadalajara),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167604_Capturadepantalla2021-08-12alas10.15.30.png"
Chaoyang University of Technology,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143349_2019CYUT_seal.jpg"
Panamerican University Mexico,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149308_pana.png"
St. John's University College of Pharmacy and Health Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151612_StJohns-Crest-Small.png"
"University of Delaware, Alfred Lerner College of Business & Economics","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/118106_UDMonogram_Lerner_blue_vertical_RGB-01.png"
University Of The Rockies (Online University),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148692_rockies.jpeg"
Barcelona School of Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/169086_BSE_primary_logo_color.jpg"
Boston University Questrom School of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147979_download.png"
"University of Washington, Tacoma - Milgard School of Business","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97426_thumb.jpeg"
Diego Portales University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157491_UDP.png"
Enrique Diaz de Leon University (Universidad Enrique Díaz de León),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166992_deleon.png"
Marist University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149333_Marista.gif"
The Institute of International Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154157_tiss.png"
Euroaula Barcelona,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/170071_LogoMASTERSEUROAULA-2018-2019_Colorsinfondo_web4.png"
Centre for Advanced University Studies (Centro de Estudios Superiores Universitarios),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153667_CESU.png"
Johannes Kepler University Linz,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97201_thumb.jpg"
Technical University of Munich Campus Straubing,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/136528_1200px-Technical_University_of_Munich_emblem.svg.png"
Autonomous University of Entre Ríos (Universidad Autónoma de Entre Ríos UADER),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155230_EntreRios.png"
Państwowa Wyższa Szkoła Zawodowa im. Witelona w Legnicy,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152302_unnamed1.jpg"
University of Oslo Faculty of Social Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156482_oslo.gif"
Baikal State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157221_Osnovnoj-Sinij-Zalivka-Angl.png"
Centro De Investigación Y Docencia  Económicas AC/ Research and Teaching Economics  Center,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166447_Capturadepantalla2021-07-14alas11.45.39.png"
"University of Nottingham, Faculty of Science","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/128974_Nottinghamlogo.png"
Howard University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97039_thumb.png"
"Faculty of Science, Technology and Medicine","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96442_thumb.jpg"
"American University - Washington, DC - College of Arts and Sciences","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94042_thumb.jpg"
Lanzhou University School of Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159803_Lanzhou.jpeg"
National University of Entre Ríos (Universidad Nacional de Entre Ríos UNER),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154946_UNER.jpeg"
Universitas Gadjah Mada,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/116332_69gadjahmada-1.png"
Université Internationale de Rabat (UIR),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90191_thumb.jpg"
Rice University George R. Brown School of Engineering,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141312_rice.png"
Charles University Faculty of Mathematics and Physics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94238_thumb.png"
The University of Manchester East Asia Centre,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166682_TAB_col_white_background.png"
IRIS Sup',"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95173_thumb.jpg"
University of Florida College of Public Health and Health Professions,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148497_ucf.png"
Yugra State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161764_Capturadepantalla2021-05-24alas10.26.29.png"
Boise State University College of Business & Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91101_thumb.jpg"
Drew University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/116322_Skjermbilde2019-06-07kl.14.21.22.png"
Mississippi State University College of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141289_mississippistatebusiness.png"
Escuela Superior De Administracion Publica / Higher School of Public Administration,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167045_Capturadepantalla2021-07-28alas11.57.33.png"
Apollon Hochschule,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94018_thumb.jpg"
University of Minnesota College of Liberal Arts,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150571_612.png"
Northern Illinois University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/113212_NIUOnlinelogo.jpg"
North Dakota State University - Graduate School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140649_140610_NDSUGraduateSchool3.jpg"
Social Sciences University Of Ankara,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144011_new-asbu-logo-tr.jpg"
UNC System International Recruitment Consortium,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96931_thumb.png"
University of Albany,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144956_download55.png"
INCEIF The Global University of Islamic Finance,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/130219_INCEIF-logo.png"
Holy Family University  School of Business Administration,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140058_holyfamily.jpg"
National Chung Cheng University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94660_thumb.gif"
Burgas Prof. Assen Zlatarov University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144807_AS_2674552958853251440777719914_l.png"
Winona State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146056_download-2020-11-27T024041.887.png"
DTI University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156776_dti.jpeg"
Manchester Worldwide Institute of Higher Education (South East Asia),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/119002_ManchesterWorldwide_COLTransparent.png"
Moldova University Of European Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143809_University-of-European-Studies-of-Moldova-USEM-logo.jpg"
Wingate University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/158326_wingate.png"
Sopot University of Applied Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96020_thumb.png"
Prairie View A&M University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94250_thumb.png"
University of Western Macedonia,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148907_logo_el.png"
The University of North Carolina at Chapel Hill Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144830_153acbc4b616698ca3f4ddd028dc8aa4.jpg"
"Eugene M. Isenberg School of Management, University of Massachusetts, Amherst","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/99/99543_main.jpg"
University of Milan - Department of Environmental Science and Policy,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/112195_112074_efe.png"
The Bryan School of Business and Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90617_thumb.jpg"
Novosibirsk State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94117_thumb.png"
Geneva Finance Research Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/129442_img-home-gfri-logo-unige-geneva-university.png"
European School of Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109395_logo.png"
VŠR College of Accounting and Finance,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156770_vsr.png"
China University of Petroleum,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95646_thumb.png"
The University of Texas at San Antonio College of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/142702_utsabusiness.png"
San Diego University For Integrative Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152049_download8.png"
The University of Texas at San Antonio College of Public Policy,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/142706_utsa.jpg"
INIDEM Business Law School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155521_Inidem.png"
Autonomous University of Chiapas,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149838_chiapas.jpeg"
SUNY Empire State College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139627_sunyempirestatecollegelogo.png"
California State University Sacramento  College Of Continuing Education (ONLINE),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140284_sacramentostatecontinuingeducationonline.png"
IESA - Instituto de Estudios Superiores de Administración,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91278_thumb.jpg"
Coastal Carolina University E. Craig Wall Sr. College of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140642_coastalcarolina.png"
University of Hartford Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94539_thumb.gif"
Universidad Juan Pablo II,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143175_Logo-UJPII-534X164-Blanco.png"
The University of Akron,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/135165_e39c872f-c796-42b5-aa4d-92c9dbe0f268.jpg"
The Institute of Banking,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154193_download.jpeg"
Master Economics: Erasmus Mundus Master QEM - Models and Methods of Quantitative Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93174_thumb.jpg"
Seattle University Albers School of Business and Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152114_download10.png"
CEVRO Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159660_footer_logo_en.png"
Osaka University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154912_download.png"
The George Washington University - Elliott School Of International Affairs,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92456_thumb.png"
"University of Graz – School of Business, Economics and Social Sciences","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/117621_10731074_808378582561562_2932416811595516263_n.jpg"
"University of Saskatchewan, Edwards School of Business","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94479_thumb.png"
"Instituto de Empresa, IE Business School - Executive Education","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93010_thumb.jpg"
University of Washington Foster School of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92927_thumb.jpg"
Julius Maximilians Universität Würzburg,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/132737_45-20200312-143301-jmu_Logo.jpg"
University of New Haven,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/111340_111336_UniversityofNewHavenLogo.jpg"
Palm Beach Atlantic University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152515_OIP39.jfif"
Université Paris 1 Panthéon-Sorbonne - Sorbonne School of Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95943_thumb.jpg"
Florida Southern College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91685_thumb.jpg"
Universidad Nacional De Salta / National  University Of Salta,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168308_salta.jpeg"
Massey Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96106_thumb.png"
Hokkai-Gakuen University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163415_HOKAI.jpeg"
West Chester University Of Pennsylvania,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151653_wcu.png"
Georgia State University - J. Mack Robinson College of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/115804_115770_logo.jpg"
King's College London Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97589_thumb.png"
Comfacauca University Corporation (Corporación Universitaria Comfacauca UNICOMFACAUCA),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157055_UNICOMFA.png"
Paris School of Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155156_Logo_pse_petit.jpg"
Florida Gulf Coast University Lutgert College of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91080_thumb.jpg"
College For Financial Planning,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148682_financialplanning.png"
University of the Philippines (College of Business Administration),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90904_thumb.jpg"
The University of Göttingen,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155604_Skjermbilde2021-03-22kl.12.06.27.png"
Yale University School of Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140402_yalemanagement.png"
Kemerovo State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161426_kemer.png"
Warwick Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109293_WBS.png"
La Gran Colombia University (Universidad La Gran Colombia UGC),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156893_GranColombia.jpeg"
Juarez University Of Durango State  (Universidad Juarez Del Estado De Durango),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153248_UJED.png"
London School of Planning and Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156272_LSPM.png"
Averett University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145776_logo.jpg"
Islamic University Of Rotterdam,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143432_download.jpg"
Schulich School of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154402_download8.png"
Oakland University School of Business Administration,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92945_thumb.jpg"
Capital University of Economics and Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160702_Capital_University_of_Economics_and_Business_logo.png"
"McGill University, Desautels Faculty of Management","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/133400_logo-mcgill.png"
Luxembourg School Of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140143_LSBLogo3rowsbasic11.png"
Burgas Free University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162805_bfu.png"
Hodges University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166986_166894_Logo_IconTop-FC.png"
McMurry University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172010_171879_McMurrylogo.png"
Manuela Beltran University (Universidad Manuela Beltrán (UMB)),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156968_Manuela.png"
University for Peace,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/132504_UPEACEmainlogo_bluespacing.png"
Gardner-Webb University Godbold School of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147242_gardner-webb-university-logo-6425.png"
Botswana International University Of Science And Technology,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97508_thumb.png"
Colorado State University College of Natural Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140148_coloradonaturalsciences.png"
Waseda Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108792_main-13750.png"
"University of Technology, Jamaica (UTech)","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92528_thumb.jpg"
Kagawa University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163939_Kaga.png"
University Of Sannio,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/158164_SANNIO.jpeg"
University Of South Florida Tampa,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140735_southfloridatampa.jpg"
Institute of Paços de Brandão (Instituto Superior de Paços de Brandão),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155701_ISPAB.png"
Universidad de Huelva,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/123607_wADiCNiN_400x400.jpg"
Academia de Studii Economice din Moldova,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156932_th41.jpg"
Hokusei Gakuen University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163738_Hoku.png"
Schumacher College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/111038_logo.jpg"
Baikal International Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162227_baikal.gif"
"McCombs School of Business, University of Texas","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151980_download.jfif"
University of Western Australia Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/104949_main.PNG"
University of New York - Tirana (UNYT),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109737_1717-main.png"
The Hague University of Applied Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90246_thumb.jpg"
International Market Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143488_download1.jpg"
Claremont Graduate University Institute of Mathematical Sciences (IMS),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143152_download.jpg"
Northern Kentucky University Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151831_Kentucky.png"
Colorado State University College of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152295_CSUBUSINESS.png"
State University of Applied Sciences in Nowy Sącz,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152253_logo-pwsz.png"
